"Province_State" "Country_Region" "Confirmed" "Deaths" "Recovered" "Active"
"3424" "Texas" "US" 15008 249 0 14759
"3425" "Texas" "US" 408 11 0 397
"3426" "Texas" "US" 3157 66 0 3091
"3427" "Texas" "US" 12912 184 0 12728
"3428" "Texas" "US" 2444 35 0 2409
"3429" "Texas" "US" 1358 24 0 1334
"3430" "Texas" "US" 10538 142 0 10396
"3431" "Texas" "US" 1685 36 0 1649
"3432" "Texas" "US" 28 2 0 26
"3433" "Texas" "US" 61 1 0 60
"3434" "Texas" "US" 2775 46 0 2729
"3435" "Texas" "US" 212 6 0 206
"3436" "Texas" "US" 9 0 0 9
"3437" "Texas" "US" 222 3 0 219
"3438" "Texas" "US" 1857 61 0 1796
"3439" "Texas" "US" 173 12 0 161
"3440" "Texas" "US" 701 15 0 686
"3441" "Texas" "US" 4685 102 0 4583
"3442" "Texas" "US" 1749 71 0 1678
"3443" "Texas" "US" 838 15 0 823
"3444" "Texas" "US" 1790 57 0 1733
"3445" "Texas" "US" 1102 31 0 1071
"3446" "Texas" "US" 825 26 0 799
"3447" "Texas" "US" 4581 105 0 4476
"3448" "Texas" "US" 1351 32 0 1319
"3449" "Texas" "US" 241 9 0 232
"3450" "Texas" "US" 921 16 0 905
"3451" "Texas" "US" 731 22 0 709
"3452" "Texas" "US" 1 0 0 1
"3453" "Texas" "US" 44238 609 0 43629
"3454" "Texas" "US" 557 14 0 543
"3455" "Texas" "US" 1147 18 0 1129
"3456" "Texas" "US" 316 19 0 297
"3457" "Texas" "US" 573 17 0 556
"3458" "Texas" "US" 304 3 0 301
"3459" "Texas" "US" 2111 68 0 2043
"3460" "Texas" "US" 7227 207 0 7020
"3461" "Texas" "US" 455 12 0 443
"3462" "Texas" "US" 20594 319 0 20275
"3463" "Texas" "US" 69 2 0 67
"3464" "Texas" "US" 2976 58 0 2918
"3465" "Texas" "US" 172 4 0 168
"3466" "Texas" "US" 12421 193 0 12228
"3467" "Texas" "US" 1577 15 0 1562
"3468" "Texas" "US" 298 13 0 285
"3469" "Texas" "US" 522 17 0 505
"3470" "Texas" "US" 1602 44 0 1558
"3471" "Texas" "US" 29994 285 0 29709
"3472" "Texas" "US" 2105 54 0 2051
"3473" "Texas" "US" 582 11 0 571
"3474" "Texas" "US" 79 5 0 74
"3475" "Texas" "US" 3339 102 0 3237
"3476" "Texas" "US" 4554 65 0 4489
"3477" "Texas" "US" 661 19 0 642
"3478" "Texas" "US" 1341 31 0 1310
"3479" "Texas" "US" 31271 583 0 30688
"3480" "Texas" "US" 953 18 0 935
"3481" "Texas" "US" 162 2 0 160
"3482" "Texas" "US" 5842 77 0 5765
"3483" "Texas" "US" 2180 47 0 2133
"3484" "Texas" "US" 1139 46 0 1093
"3485" "Texas" "US" 10245 103 0 10142
"3486" "Texas" "US" 1102 32 0 1070
"3487" "Texas" "US" 1402 26 0 1376
"3488" "Texas" "US" 2352 61 0 2291
"3489" "Texas" "US" 15642 316 0 15326
"3490" "Texas" "US" 637 17 0 620
"3491" "Texas" "US" 581 19 0 562
"3492" "Texas" "US" 14693 188 0 14505
"3493" "Texas" "US" 343 7 0 336
"3494" "Texas" "US" 247 12 0 235
"3495" "Texas" "US" 501 27 0 474
"3496" "Texas" "US" 1450 32 0 1418
"3497" "Texas" "US" 500 17 0 483
"3498" "Texas" "US" 48 1 0 47
"3499" "Texas" "US" 1004 23 0 981
"3500" "Texas" "US" 7481 60 0 7421
"3501" "Texas" "US" 1033 22 0 1011
"3502" "Texas" "US" 2803 58 0 2745
"3503" "Texas" "US" 599 21 0 578
"3504" "Texas" "US" 484 26 0 458
"3505" "Texas" "US" 537 21 0 516
"3506" "Texas" "US" 3072 101 0 2971
"3507" "Texas" "US" 470 14 0 456
"3508" "Texas" "US" 181 6 0 175
"3509" "Texas" "US" 2179 39 0 2140
"3510" "Texas" "US" 171 1 0 170
"3511" "Texas" "US" 1156 41 0 1115
"3512" "Texas" "US" 114 10 0 104
"3513" "Texas" "US" 13853 289 0 13564
"3514" "Texas" "US" 838 8 0 830
"3515" "Texas" "US" 6873 212 0 6661
"3516" "Texas" "US" 603 17 0 586
"3517" "Texas" "US" 96 4 0 92
"3518" "Texas" "US" 116 3 0 113
"3519" "Texas" "US" 377 6 0 371
"3520" "Texas" "US" 661 14 0 647
"3521" "Texas" "US" 173840 1703 0 172137
"3522" "Texas" "US" 12043 227 0 11816
"3523" "Texas" "US" 70 1 0 69
"3524" "Texas" "US" 1457 44 0 1413
"3525" "Texas" "US" 55 3 0 52
"3526" "Texas" "US" 2857 50 0 2807
"3527" "Texas" "US" 13973 188 0 13785
"3528" "Texas" "US" 55870 581 0 55289
"3529" "Texas" "US" 439 9 0 430
"3530" "Texas" "US" 1369 14 0 1355
"3531" "Texas" "US" 0 0 0 0
"3532" "Texas" "US" 2169 37 0 2132
"3533" "Texas" "US" 274 7 0 267
"3534" "Texas" "US" 2285 45 0 2240
"3535" "Texas" "US" 5278 155 0 5123
"3536" "Texas" "US" 2712 69 0 2643
"3537" "Texas" "US" 6316 128 0 6188
"3538" "Texas" "US" 6489 90 0 6399
"3539" "Texas" "US" 2344 23 0 2321
"3540" "Texas" "US" 880 12 0 868
"3541" "Texas" "US" 1624 64 0 1560
"3542" "Texas" "US" 28721 479 0 28242
"3543" "Texas" "US" 2720 79 0 2641
"3544" "Texas" "US" 414 9 0 405
"3545" "Texas" "US" 12345 241 0 12104
"3546" "Texas" "US" 1508 40 0 1468
"3547" "Texas" "US" 1834 65 0 1769
"3548" "Texas" "US" 26512 238 0 26274
"3549" "Texas" "US" 2584 36 0 2548
"3550" "Texas" "US" 600 15 0 585
"3551" "Texas" "US" 4929 75 0 4854
"3552" "Texas" "US" 2283 77 0 2206
"3553" "Texas" "US" 789 21 0 768
"3554" "Texas" "US" 1543 31 0 1512
"3555" "Texas" "US" 1215 13 0 1202
"3556" "Texas" "US" 1089 26 0 1063
"3557" "Utah" "US" 16404 49 0 16355
"3558" "Utah" "US" 6827 36 0 6791
"3559" "Utah" "US" 28175 103 0 28072
"3560" "Utah" "US" 117126 598 0 116528
"3561" "Utah" "US" 1534 35 0 1499
"3562" "Utah" "US" 2237 12 0 2225
"3563" "Utah" "US" 21352 158 0 21194
"3564" "Utah" "US" 3749 6 0 3743
"3565" "Utah" "US" 5101 13 0 5088
"3566" "Utah" "US" 2778 22 0 2756
"3567" "Utah" "US" 0 0 0 0
"3568" "Utah" "US" 74269 226 0 74043
"3569" "Utah" "US" 3521 16 0 3505
"3570" "Utah" "US" 22926 118 0 22808
"3571" "Vermont" "US" 446 4 0 442
"3572" "Vermont" "US" 630 3 0 627
"3573" "Vermont" "US" 282 4 0 278
"3574" "Vermont" "US" 3171 76 0 3095
"3575" "Vermont" "US" 100 0 0 100
"3576" "Vermont" "US" 631 32 0 599
"3577" "Vermont" "US" 70 0 0 70
"3578" "Vermont" "US" 255 1 0 254
"3579" "Vermont" "US" 361 1 0 360
"3580" "Vermont" "US" 310 5 0 305
"3581" "Vermont" "US" 565 9 0 556
"3582" "Vermont" "US" 8 0 0 8
"3583" "Vermont" "US" 943 10 0 933
"3584" "Vermont" "US" 629 8 0 621
"3585" "Vermont" "US" 566 3 0 563
"3586" "Virgin Islands" "US" 2143 24 0 2119
"3587" "Virginia" "US" 2005 30 0 1975
"3588" "Virginia" "US" 3274 33 0 3241
"3589" "Virginia" "US" 8087 91 0 7996
"3590" "Virginia" "US" 897 26 0 871
"3591" "Virginia" "US" 457 7 0 450
"3592" "Virginia" "US" 1754 10 0 1744
"3593" "Virginia" "US" 908 7 0 901
"3594" "Virginia" "US" 9997 185 0 9812
"3595" "Virginia" "US" 3996 31 0 3965
"3596" "Virginia" "US" 208 0 0 208
"3597" "Virginia" "US" 3749 32 0 3717
"3598" "Virginia" "US" 539 6 0 533
"3599" "Virginia" "US" 1509 18 0 1491
"3600" "Virginia" "US" 1048 8 0 1040
"3601" "Virginia" "US" 775 7 0 768
"3602" "Virginia" "US" 953 23 0 930
"3603" "Virginia" "US" 1511 12 0 1499
"3604" "Virginia" "US" 581 4 0 577
"3605" "Virginia" "US" 2511 23 0 2488
"3606" "Virginia" "US" 1160 11 0 1149
"3607" "Virginia" "US" 1722 40 0 1682
"3608" "Virginia" "US" 244 8 0 236
"3609" "Virginia" "US" 426 9 0 417
"3610" "Virginia" "US" 2441 34 0 2407
"3611" "Virginia" "US" 10348 108 0 10240
"3612" "Virginia" "US" 14686 183 0 14503
"3613" "Virginia" "US" 448 6 0 442
"3614" "Virginia" "US" 738 30 0 708
"3615" "Virginia" "US" 461 4 0 457
"3616" "Virginia" "US" 160 2 0 158
"3617" "Virginia" "US" 3305 23 0 3282
"3618" "Virginia" "US" 223 4 0 219
"3619" "Virginia" "US" 2799 63 0 2736
"3620" "Virginia" "US" 731 6 0 725
"3621" "Virginia" "US" 1069 16 0 1053
"3622" "Virginia" "US" 455 30 0 425
"3623" "Virginia" "US" 422 2 0 420
"3624" "Virginia" "US" 49099 707 0 48392
"3625" "Virginia" "US" 327 10 0 317
"3626" "Virginia" "US" 208 6 0 202
"3627" "Virginia" "US" 2819 30 0 2789
"3628" "Virginia" "US" 574 17 0 557
"3629" "Virginia" "US" 909 11 0 898
"3630" "Virginia" "US" 2686 25 0 2661
"3631" "Virginia" "US" 710 18 0 692
"3632" "Virginia" "US" 4340 35 0 4305
"3633" "Virginia" "US" 1154 11 0 1143
"3634" "Virginia" "US" 884 36 0 848
"3635" "Virginia" "US" 753 5 0 748
"3636" "Virginia" "US" 1062 11 0 1051
"3637" "Virginia" "US" 728 7 0 721
"3638" "Virginia" "US" 877 25 0 852
"3639" "Virginia" "US" 661 4 0 657
"3640" "Virginia" "US" 1061 17 0 1044
"3641" "Virginia" "US" 1381 44 0 1337
"3642" "Virginia" "US" 5159 52 0 5107
"3643" "Virginia" "US" 4663 79 0 4584
"3644" "Virginia" "US" 4783 47 0 4736
"3645" "Virginia" "US" 14379 301 0 14078
"3646" "Virginia" "US" 3088 60 0 3028
"3647" "Virginia" "US" 62 0 0 62
"3648" "Virginia" "US" 1095 11 0 1084
"3649" "Virginia" "US" 1700 29 0 1671
"3650" "Virginia" "US" 2318 31 0 2287
"3651" "Virginia" "US" 829 10 0 819
"3652" "Virginia" "US" 538 4 0 534
"3653" "Virginia" "US" 194 2 0 192
"3654" "Virginia" "US" 418 3 0 415
"3655" "Virginia" "US" 1758 32 0 1726
"3656" "Virginia" "US" 681 5 0 676
"3657" "Virginia" "US" 15368 164 0 15204
"3658" "Virginia" "US" 1107 11 0 1096
"3659" "Virginia" "US" 434 3 0 431
"3660" "Virginia" "US" 4823 58 0 4765
"3661" "Virginia" "US" 356 5 0 351
"3662" "Virginia" "US" 3105 29 0 3076
"3663" "Virginia" "US" 986 8 0 978
"3664" "Virginia" "US" 1131 27 0 1104
"3665" "Virginia" "US" 357 4 0 353
"3666" "Virginia" "US" 1447 40 0 1407
"3667" "Virginia" "US" 310 12 0 298
"3668" "Virginia" "US" 5606 48 0 5558
"3669" "Virginia" "US" 434 4 0 430
"3670" "Virginia" "US" 814 6 0 808
"3671" "Virginia" "US" 6949 73 0 6876
"3672" "Virginia" "US" 10105 117 0 9988
"3673" "Virginia" "US" 505 31 0 474
"3674" "Virginia" "US" 478 10 0 468
"3675" "Virginia" "US" 207 1 0 206
"3676" "Virginia" "US" 1326 25 0 1301
"3677" "Virginia" "US" 1179 15 0 1164
"3678" "Virginia" "US" 1219 34 0 1185
"3679" "Virginia" "US" 882 28 0 854
"3680" "Virginia" "US" 1703 34 0 1669
"3681" "Virginia" "US" 3128 41 0 3087
"3682" "Virginia" "US" 411 7 0 404
"3683" "Virginia" "US" 5229 87 0 5142
"3684" "Virginia" "US" 975 6 0 969
"3685" "Virginia" "US" 1222 18 0 1204
"3686" "Virginia" "US" 1962 9 0 1953
"3687" "Virginia" "US" 28271 264 0 28007
"3688" "Virginia" "US" 1789 36 0 1753
"3689" "Virginia" "US" 1628 8 0 1620
"3690" "Virginia" "US" 188 2 0 186
"3691" "Virginia" "US" 975 6 0 969
"3692" "Virginia" "US" 10378 106 0 10272
"3693" "Virginia" "US" 5210 69 0 5141
"3694" "Virginia" "US" 5649 103 0 5546
"3695" "Virginia" "US" 791 7 0 784
"3696" "Virginia" "US" 4582 48 0 4534
"3697" "Virginia" "US" 1728 19 0 1709
"3698" "Virginia" "US" 1307 30 0 1277
"3699" "Virginia" "US" 1339 39 0 1300
"3700" "Virginia" "US" 2590 76 0 2514
"3701" "Virginia" "US" 2075 59 0 2016
"3702" "Virginia" "US" 1513 42 0 1471
"3703" "Virginia" "US" 5408 71 0 5337
"3704" "Virginia" "US" 5972 29 0 5943
"3705" "Virginia" "US" 1833 38 0 1795
"3706" "Virginia" "US" 4510 94 0 4416
"3707" "Virginia" "US" 261 5 0 256
"3708" "Virginia" "US" 749 13 0 736
"3709" "Virginia" "US" 2691 24 0 2667
"3710" "Virginia" "US" 0 0 0 0
"3711" "Virginia" "US" 20102 167 0 19935
"3712" "Virginia" "US" 1548 36 0 1512
"3713" "Virginia" "US" 3414 58 0 3356
"3714" "Virginia" "US" 1437 17 0 1420
"3715" "Virginia" "US" 786 11 0 775
"3716" "Virginia" "US" 391 8 0 383
"3717" "Virginia" "US" 1820 17 0 1803
"3718" "Virginia" "US" 2368 66 0 2302
"3719" "Virginia" "US" 1499 30 0 1469
"3720" "Virginia" "US" 1801 13 0 1788
"3721" "Washington" "US" 1684 16 0 1668
"3722" "Washington" "US" 1032 18 0 1014
"3723" "Washington" "US" 12717 167 0 12550
"3724" "Washington" "US" 5204 38 0 5166
"3725" "Washington" "US" 780 4 0 776
"3726" "Washington" "US" 15010 159 0 14851
"3727" "Washington" "US" 92 4 0 88
"3728" "Washington" "US" 2766 33 0 2733
"3729" "Washington" "US" 2785 15 0 2770
"3730" "Washington" "US" 188 2 0 186
"3731" "Washington" "US" 9321 86 0 9235
"3732" "Washington" "US" 99 2 0 97
"3733" "Washington" "US" 6381 50 0 6331
"3734" "Washington" "US" 2560 27 0 2533
"3735" "Washington" "US" 1036 22 0 1014
"3736" "Washington" "US" 254 2 0 252
"3737" "Washington" "US" 68799 1105 0 67694
"3738" "Washington" "US" 4355 49 0 4306
"3739" "Washington" "US" 1851 30 0 1821
"3740" "Washington" "US" 540 3 0 537
"3741" "Washington" "US" 2731 34 0 2697
"3742" "Washington" "US" 277 5 0 272
"3743" "Washington" "US" 1827 16 0 1811
"3744" "Washington" "US" 1870 30 0 1840
"3745" "Washington" "US" 578 6 0 572
"3746" "Washington" "US" 499 4 0 495
"3747" "Washington" "US" 28743 387 0 28356
"3748" "Washington" "US" 84 0 0 84
"3749" "Washington" "US" 3552 43 0 3509
"3750" "Washington" "US" 213 1 0 212
"3751" "Washington" "US" 24616 419 0 24197
"3752" "Washington" "US" 28492 378 0 28114
"3753" "Washington" "US" 1271 18 0 1253
"3754" "Washington" "US" 5334 58 0 5276
"3755" "Washington" "US" 1465 4 0 1461
"3756" "Washington" "US" 57 0 0 57
"3757" "Washington" "US" 3841 40 0 3801
"3758" "Washington" "US" 4134 56 0 4078
"3759" "Washington" "US" 2902 33 0 2869
"3760" "Washington" "US" 21655 334 0 21321
"3761" "West Virginia" "US" 1124 14 0 1110
"3762" "West Virginia" "US" 7412 59 0 7353
"3763" "West Virginia" "US" 1202 24 0 1178
"3764" "West Virginia" "US" 625 1 0 624
"3765" "West Virginia" "US" 1633 39 0 1594
"3766" "West Virginia" "US" 6025 117 0 5908
"3767" "West Virginia" "US" 169 0 0 169
"3768" "West Virginia" "US" 285 4 0 281
"3769" "West Virginia" "US" 312 3 0 309
"3770" "West Virginia" "US" 2031 53 0 1978
"3771" "West Virginia" "US" 484 3 0 481
"3772" "West Virginia" "US" 877 18 0 859
"3773" "West Virginia" "US" 1823 43 0 1780
"3774" "West Virginia" "US" 1145 23 0 1122
"3775" "West Virginia" "US" 2162 57 0 2105
"3776" "West Virginia" "US" 986 11 0 975
"3777" "West Virginia" "US" 3655 38 0 3617
"3778" "West Virginia" "US" 1381 33 0 1348
"3779" "West Virginia" "US" 2766 27 0 2739
"3780" "West Virginia" "US" 9702 227 0 9475
"3781" "West Virginia" "US" 650 5 0 645
"3782" "West Virginia" "US" 932 9 0 923
"3783" "West Virginia" "US" 1945 63 0 1882
"3784" "West Virginia" "US" 2492 17 0 2475
"3785" "West Virginia" "US" 2391 57 0 2334
"3786" "West Virginia" "US" 1203 22 0 1181
"3787" "West Virginia" "US" 1087 7 0 1080
"3788" "West Virginia" "US" 3474 64 0 3410
"3789" "West Virginia" "US" 2257 71 0 2186
"3790" "West Virginia" "US" 1632 20 0 1612
"3791" "West Virginia" "US" 6049 45 0 6004
"3792" "West Virginia" "US" 746 11 0 735
"3793" "West Virginia" "US" 772 9 0 763
"3794" "West Virginia" "US" 818 9 0 809
"3795" "West Virginia" "US" 2850 50 0 2800
"3796" "West Virginia" "US" 392 2 0 390
"3797" "West Virginia" "US" 689 6 0 683
"3798" "West Virginia" "US" 418 9 0 409
"3799" "West Virginia" "US" 1992 34 0 1958
"3800" "West Virginia" "US" 3319 60 0 3259
"3801" "West Virginia" "US" 3261 33 0 3228
"3802" "West Virginia" "US" 1516 6 0 1510
"3803" "West Virginia" "US" 457 7 0 450
"3804" "West Virginia" "US" 358 6 0 352
"3805" "West Virginia" "US" 561 17 0 544
"3806" "West Virginia" "US" 837 13 0 824
"3807" "West Virginia" "US" 404 4 0 400
"3808" "West Virginia" "US" 440 2 0 438
"3809" "West Virginia" "US" 0 0 0 0
"3810" "West Virginia" "US" 1173 11 0 1162
"3811" "West Virginia" "US" 1964 22 0 1942
"3812" "West Virginia" "US" 194 0 0 194
"3813" "West Virginia" "US" 813 16 0 797
"3814" "West Virginia" "US" 266 1 0 265
"3815" "West Virginia" "US" 5734 58 0 5676
"3816" "West Virginia" "US" 1327 22 0 1305
"3817" "Wisconsin" "US" 1525 13 0 1512
"3818" "Wisconsin" "US" 1113 16 0 1097
"3819" "Wisconsin" "US" 4837 58 0 4779
"3820" "Wisconsin" "US" 999 18 0 981
"3821" "Wisconsin" "US" 29275 179 0 29096
"3822" "Wisconsin" "US" 1114 7 0 1107
"3823" "Wisconsin" "US" 1147 21 0 1126
"3824" "Wisconsin" "US" 5294 39 0 5255
"3825" "Wisconsin" "US" 6379 72 0 6307
"3826" "Wisconsin" "US" 3251 58 0 3193
"3827" "Wisconsin" "US" 4785 39 0 4746
"3828" "Wisconsin" "US" 1640 13 0 1627
"3829" "Wisconsin" "US" 36728 230 0 36498
"3830" "Wisconsin" "US" 11360 143 0 11217
"3831" "Wisconsin" "US" 2338 17 0 2321
"3832" "Wisconsin" "US" 3744 30 0 3714
"3833" "Wisconsin" "US" 4002 25 0 3977
"3834" "Wisconsin" "US" 10043 97 0 9946
"3835" "Wisconsin" "US" 434 12 0 422
"3836" "Wisconsin" "US" 11811 79 0 11732
"3837" "Wisconsin" "US" 949 25 0 924
"3838" "Wisconsin" "US" 4771 83 0 4688
"3839" "Wisconsin" "US" 2523 14 0 2509
"3840" "Wisconsin" "US" 1799 17 0 1782
"3841" "Wisconsin" "US" 1809 9 0 1800
"3842" "Wisconsin" "US" 544 35 0 509
"3843" "Wisconsin" "US" 2505 18 0 2487
"3844" "Wisconsin" "US" 7750 65 0 7685
"3845" "Wisconsin" "US" 2745 12 0 2733
"3846" "Wisconsin" "US" 14712 252 0 14460
"3847" "Wisconsin" "US" 2300 25 0 2275
"3848" "Wisconsin" "US" 11234 63 0 11171
"3849" "Wisconsin" "US" 1406 6 0 1400
"3850" "Wisconsin" "US" 1980 40 0 1940
"3851" "Wisconsin" "US" 2819 63 0 2756
"3852" "Wisconsin" "US" 7413 63 0 7350
"3853" "Wisconsin" "US" 13698 185 0 13513
"3854" "Wisconsin" "US" 4031 51 0 3980
"3855" "Wisconsin" "US" 1350 24 0 1326
"3856" "Wisconsin" "US" 751 10 0 741
"3857" "Wisconsin" "US" 96381 1015 0 95366
"3858" "Wisconsin" "US" 3763 25 0 3738
"3859" "Wisconsin" "US" 4326 45 0 4281
"3860" "Wisconsin" "US" 3049 51 0 2998
"3861" "Wisconsin" "US" 18793 166 0 18627
"3862" "Wisconsin" "US" 7520 62 0 7458
"3863" "Wisconsin" "US" 740 6 0 734
"3864" "Wisconsin" "US" 3823 35 0 3788
"3865" "Wisconsin" "US" 3310 29 0 3281
"3866" "Wisconsin" "US" 6229 57 0 6172
"3867" "Wisconsin" "US" 1054 6 0 1048
"3868" "Wisconsin" "US" 20826 282 0 20544
"3869" "Wisconsin" "US" 1202 13 0 1189
"3870" "Wisconsin" "US" 13919 131 0 13788
"3871" "Wisconsin" "US" 1193 14 0 1179
"3872" "Wisconsin" "US" 4960 36 0 4924
"3873" "Wisconsin" "US" 1320 17 0 1303
"3874" "Wisconsin" "US" 4759 71 0 4688
"3875" "Wisconsin" "US" 12391 99 0 12292
"3876" "Wisconsin" "US" 6945 34 0 6911
"3877" "Wisconsin" "US" 1838 19 0 1819
"3878" "Wisconsin" "US" 3192 31 0 3161
"3879" "Wisconsin" "US" 0 0 0 0
"3880" "Wisconsin" "US" 1682 32 0 1650
"3881" "Wisconsin" "US" 1794 29 0 1765
"3882" "Wisconsin" "US" 10065 114 0 9951
"3883" "Wisconsin" "US" 1177 17 0 1160
"3884" "Wisconsin" "US" 13950 108 0 13842
"3885" "Wisconsin" "US" 39783 403 0 39380
"3886" "Wisconsin" "US" 5058 137 0 4921
"3887" "Wisconsin" "US" 2144 21 0 2123
"3888" "Wisconsin" "US" 17833 175 0 17658
"3889" "Wisconsin" "US" 6333 64 0 6269
"3890" "Wyoming" "US" 3604 10 0 3594
"3891" "Wyoming" "US" 871 22 0 849
"3892" "Wyoming" "US" 4341 38 0 4303
"3893" "Wyoming" "US" 986 16 0 970
"3894" "Wyoming" "US" 850 11 0 839
"3895" "Wyoming" "US" 395 9 0 386
"3896" "Wyoming" "US" 4063 68 0 3995
"3897" "Wyoming" "US" 1031 17 0 1014
"3898" "Wyoming" "US" 270 2 0 268
"3899" "Wyoming" "US" 544 8 0 536
"3900" "Wyoming" "US" 7429 65 0 7364
"3901" "Wyoming" "US" 1022 11 0 1011
"3902" "Wyoming" "US" 6771 101 0 6670
"3903" "Wyoming" "US" 142 2 0 140
"3904" "Wyoming" "US" 2222 15 0 2207
"3905" "Wyoming" "US" 479 9 0 470
"3906" "Wyoming" "US" 2679 17 0 2662
"3907" "Wyoming" "US" 620 7 0 613
"3908" "Wyoming" "US" 3162 24 0 3138
"3909" "Wyoming" "US" 2353 4 0 2349
"3910" "Wyoming" "US" 1708 8 0 1700
"3911" "Wyoming" "US" 0 0 0 0
"3912" "Wyoming" "US" 805 21 0 784
"3913" "Wyoming" "US" 485 4 0 481
"3914" "Uganda" "Uganda" 37742 301 12852 24589
"3915" "Cherkasy Oblast" "Ukraine" 41780 424 29003 12353
"3916" "Chernihiv Oblast" "Ukraine" 31460 472 19296 11692
"3917" "Chernivtsi Oblast" "Ukraine" 41514 811 31434 9269
"3918" "Crimea Republic" "Ukraine" 27581 591 21820 5170
"3919" "Dnipropetrovsk Oblast" "Ukraine" 61977 1547 47178 13252
"3920" "Donetsk Oblast" "Ukraine" 39419 720 31138 7561
"3921" "Ivano-Frankivsk Oblast" "Ukraine" 44323 833 36449 7041
"3922" "Kharkiv Oblast" "Ukraine" 72570 1179 60092 11299
"3923" "Kherson Oblast" "Ukraine" 18959 486 12072 6401
"3924" "Khmelnytskyi Oblast" "Ukraine" 41234 706 36049 4479
"3925" "Kiev" "Ukraine" 117217 2077 43239 71901
"3926" "Kiev Oblast" "Ukraine" 63335 1019 41576 20740
"3927" "Kirovohrad Oblast" "Ukraine" 8878 274 4861 3743
"3928" "Luhansk Oblast" "Ukraine" 11975 333 8607 3035
"3929" "Lviv Oblast" "Ukraine" 64817 1870 49953 12994
"3930" "Mykolaiv Oblast" "Ukraine" 34252 552 15101 18599
"3931" "Odessa Oblast" "Ukraine" 75663 1130 51981 22552
"3932" "Poltava Oblast" "Ukraine" 38723 802 31025 6896
"3933" "Rivne Oblast" "Ukraine" 42723 532 38556 3635
"3934" "Sevastopol*" "Ukraine" 7658 283 6967 408
"3935" "Sumy Oblast" "Ukraine" 42759 550 37129 5080
"3936" "Ternopil Oblast" "Ukraine" 35139 485 31490 3164
"3937" "Vinnytsia Oblast" "Ukraine" 23642 417 17276 5949
"3938" "Volyn Oblast" "Ukraine" 34190 536 30666 2988
"3939" "Zakarpattia Oblast" "Ukraine" 28987 659 25010 3318
"3940" "Zaporizhia Oblast" "Ukraine" 58116 668 28639 28809
"3941" "Zhytomyr Oblast" "Ukraine" 41374 685 33778 6911
"3942" "United Arab Emirates" "United Arab Emirates" 230578 708 206114 23756
"3943" "Anguilla" "United Kingdom" 15 0 13 2
"3944" "Bermuda" "United Kingdom" 652 12 551 89
"3945" "British Virgin Islands" "United Kingdom" 114 1 95 18
"3946" "Cayman Islands" "United Kingdom" 359 2 311 46
"3947" "Channel Islands" "United Kingdom" 3277 73 2850 354
"3948" "England" "United Kingdom" 2664129 71039 0 2593090
"3949" "Falkland Islands (Malvinas)" "United Kingdom" 29 0 27 2
"3950" "Gibraltar" "United Kingdom" 3170 16 1989 1165
"3951" "Isle of Man" "United Kingdom" 396 25 349 22
"3952" "Montserrat" "United Kingdom" 13 1 12 0
"3953" "Northern Ireland" "United Kingdom" 88700 1460 0 87240
"3954" "Scotland" "United Kingdom" 149766 4968 0 144798
"3955" "Turks and Caicos Islands" "United Kingdom" 994 6 812 176
"3956" "Wales" "United Kingdom" 169754 3964 0 165790
"3957" "Uruguay" "Uruguay" 26186 256 19013 6917
"3958" "Uzbekistan" "Uzbekistan" 77572 617 76014 941
"3959" "Vanuatu" "Vanuatu" 1 0 1 0
"3960" "Venezuela" "Venezuela" 116610 1061 110126 5423
"3961" "Vietnam" "Vietnam" 1514 35 1361 118
"3962" "West Bank and Gaza" "West Bank and Gaza" 147400 1604 131117 14679
"3963" "Yemen" "Yemen" 2104 611 1407 86
"3964" "Zambia" "Zambia" 27728 469 20598 6661
"3965" "Zimbabwe" "Zimbabwe" 21477 507 12582 8388
