"Province_State" "Country_Region" "Confirmed" "Deaths" "Recovered" "Active"
"3469" "Texas" "US" 557 36 0 521
"3470" "Texas" "US" 4531 73 0 4458
"3471" "Texas" "US" 770 26 0 744
"3472" "Texas" "US" 869 19 0 850
"3473" "Texas" "US" 1033 43 0 990
"3474" "Texas" "US" 13512 226 0 13286
"3475" "Texas" "US" 472 11 0 461
"3476" "Texas" "US" 190 9 0 181
"3477" "Texas" "US" 11860 126 0 11734
"3478" "Texas" "US" 230 6 0 224
"3479" "Texas" "US" 144 10 0 134
"3480" "Texas" "US" 246 18 0 228
"3481" "Texas" "US" 748 17 0 731
"3482" "Texas" "US" 367 16 0 351
"3483" "Texas" "US" 30 1 0 29
"3484" "Texas" "US" 551 9 0 542
"3485" "Texas" "US" 3540 39 0 3501
"3486" "Texas" "US" 405 11 0 394
"3487" "Texas" "US" 1263 36 0 1227
"3488" "Texas" "US" 126 11 0 115
"3489" "Texas" "US" 268 18 0 250
"3490" "Texas" "US" 261 15 0 246
"3491" "Texas" "US" 1985 86 0 1899
"3492" "Texas" "US" 313 9 0 304
"3493" "Texas" "US" 137 4 0 133
"3494" "Texas" "US" 1686 24 0 1662
"3495" "Texas" "US" 59 0 0 59
"3496" "Texas" "US" 609 36 0 573
"3497" "Texas" "US" 91 2 0 89
"3498" "Texas" "US" 6160 211 0 5949
"3499" "Texas" "US" 303 5 0 298
"3500" "Texas" "US" 4154 191 0 3963
"3501" "Texas" "US" 343 8 0 335
"3502" "Texas" "US" 41 1 0 40
"3503" "Texas" "US" 31 2 0 29
"3504" "Texas" "US" 231 4 0 227
"3505" "Texas" "US" 303 10 0 293
"3506" "Texas" "US" 110015 1099 0 108916
"3507" "Texas" "US" 3813 133 0 3680
"3508" "Texas" "US" 27 1 0 26
"3509" "Texas" "US" 1039 29 0 1010
"3510" "Texas" "US" 25 2 0 23
"3511" "Texas" "US" 1857 41 0 1816
"3512" "Texas" "US" 9843 137 0 9706
"3513" "Texas" "US" 40209 494 0 39715
"3514" "Texas" "US" 233 9 0 224
"3515" "Texas" "US" 325 6 0 319
"3516" "Texas" "US" 0 0 0 0
"3517" "Texas" "US" 640 22 0 618
"3518" "Texas" "US" 84 6 0 78
"3519" "Texas" "US" 1213 39 0 1174
"3520" "Texas" "US" 3300 143 0 3157
"3521" "Texas" "US" 1185 38 0 1147
"3522" "Texas" "US" 5187 105 0 5082
"3523" "Texas" "US" 4580 72 0 4508
"3524" "Texas" "US" 1286 19 0 1267
"3525" "Texas" "US" 444 6 0 438
"3526" "Texas" "US" 998 54 0 944
"3527" "Texas" "US" 21268 390 0 20878
"3528" "Texas" "US" 1749 71 0 1678
"3529" "Texas" "US" 272 6 0 266
"3530" "Texas" "US" 7766 145 0 7621
"3531" "Texas" "US" 800 16 0 784
"3532" "Texas" "US" 1400 61 0 1339
"3533" "Texas" "US" 14012 175 0 13837
"3534" "Texas" "US" 1267 29 0 1238
"3535" "Texas" "US" 328 6 0 322
"3536" "Texas" "US" 2228 48 0 2180
"3537" "Texas" "US" 953 54 0 899
"3538" "Texas" "US" 627 11 0 616
"3539" "Texas" "US" 1002 23 0 979
"3540" "Texas" "US" 578 9 0 569
"3541" "Texas" "US" 704 24 0 680
"3542" "Utah" "US" 11408 34 0 11374
"3543" "Utah" "US" 3723 19 0 3704
"3544" "Utah" "US" 18384 69 0 18315
"3545" "Utah" "US" 87328 427 0 86901
"3546" "Utah" "US" 1153 31 0 1122
"3547" "Utah" "US" 1559 9 0 1550
"3548" "Utah" "US" 13709 96 0 13613
"3549" "Utah" "US" 2444 5 0 2439
"3550" "Utah" "US" 3318 9 0 3309
"3551" "Utah" "US" 1714 8 0 1706
"3552" "Utah" "US" 0 0 0 0
"3553" "Utah" "US" 53360 154 0 53206
"3554" "Utah" "US" 2498 13 0 2485
"3555" "Utah" "US" 14809 65 0 14744
"3556" "Vermont" "US" 207 2 0 205
"3557" "Vermont" "US" 241 1 0 240
"3558" "Vermont" "US" 162 2 0 160
"3559" "Vermont" "US" 1756 44 0 1712
"3560" "Vermont" "US" 63 0 0 63
"3561" "Vermont" "US" 317 12 0 305
"3562" "Vermont" "US" 46 0 0 46
"3563" "Vermont" "US" 178 1 0 177
"3564" "Vermont" "US" 250 0 0 250
"3565" "Vermont" "US" 185 2 0 183
"3566" "Vermont" "US" 279 6 0 273
"3567" "Vermont" "US" 8 0 0 8
"3568" "Vermont" "US" 781 2 0 779
"3569" "Vermont" "US" 290 5 0 285
"3570" "Vermont" "US" 252 2 0 250
"3571" "Virgin Islands" "US" 1633 23 0 1610
"3572" "Virginia" "US" 1390 21 0 1369
"3573" "Virginia" "US" 2070 27 0 2043
"3574" "Virginia" "US" 5669 82 0 5587
"3575" "Virginia" "US" 382 15 0 367
"3576" "Virginia" "US" 275 7 0 268
"3577" "Virginia" "US" 898 7 0 891
"3578" "Virginia" "US" 442 6 0 436
"3579" "Virginia" "US" 6792 158 0 6634
"3580" "Virginia" "US" 1437 12 0 1425
"3581" "Virginia" "US" 73 0 0 73
"3582" "Virginia" "US" 2030 21 0 2009
"3583" "Virginia" "US" 244 5 0 239
"3584" "Virginia" "US" 852 13 0 839
"3585" "Virginia" "US" 604 7 0 597
"3586" "Virginia" "US" 502 8 0 494
"3587" "Virginia" "US" 518 23 0 495
"3588" "Virginia" "US" 1002 10 0 992
"3589" "Virginia" "US" 336 1 0 335
"3590" "Virginia" "US" 1301 12 0 1289
"3591" "Virginia" "US" 705 7 0 698
"3592" "Virginia" "US" 1081 30 0 1051
"3593" "Virginia" "US" 149 7 0 142
"3594" "Virginia" "US" 294 5 0 289
"3595" "Virginia" "US" 1925 31 0 1894
"3596" "Virginia" "US" 6964 81 0 6883
"3597" "Virginia" "US" 9957 135 0 9822
"3598" "Virginia" "US" 221 4 0 217
"3599" "Virginia" "US" 456 26 0 430
"3600" "Virginia" "US" 191 2 0 189
"3601" "Virginia" "US" 97 1 0 96
"3602" "Virginia" "US" 2367 19 0 2348
"3603" "Virginia" "US" 170 4 0 166
"3604" "Virginia" "US" 1756 51 0 1705
"3605" "Virginia" "US" 346 2 0 344
"3606" "Virginia" "US" 705 14 0 691
"3607" "Virginia" "US" 345 28 0 317
"3608" "Virginia" "US" 262 2 0 260
"3609" "Virginia" "US" 33145 626 0 32519
"3610" "Virginia" "US" 223 9 0 214
"3611" "Virginia" "US" 120 6 0 114
"3612" "Virginia" "US" 1674 28 0 1646
"3613" "Virginia" "US" 380 16 0 364
"3614" "Virginia" "US" 538 9 0 529
"3615" "Virginia" "US" 1749 17 0 1732
"3616" "Virginia" "US" 563 17 0 546
"3617" "Virginia" "US" 2466 19 0 2447
"3618" "Virginia" "US" 755 6 0 749
"3619" "Virginia" "US" 610 30 0 580
"3620" "Virginia" "US" 341 1 0 340
"3621" "Virginia" "US" 555 5 0 550
"3622" "Virginia" "US" 479 7 0 472
"3623" "Virginia" "US" 570 22 0 548
"3624" "Virginia" "US" 389 4 0 385
"3625" "Virginia" "US" 946 16 0 930
"3626" "Virginia" "US" 880 19 0 861
"3627" "Virginia" "US" 2937 35 0 2902
"3628" "Virginia" "US" 2671 56 0 2615
"3629" "Virginia" "US" 3613 38 0 3575
"3630" "Virginia" "US" 8988 260 0 8728
"3631" "Virginia" "US" 2026 41 0 1985
"3632" "Virginia" "US" 27 0 0 27
"3633" "Virginia" "US" 655 9 0 646
"3634" "Virginia" "US" 1092 27 0 1065
"3635" "Virginia" "US" 1264 22 0 1242
"3636" "Virginia" "US" 473 7 0 466
"3637" "Virginia" "US" 302 5 0 297
"3638" "Virginia" "US" 109 2 0 107
"3639" "Virginia" "US" 248 1 0 247
"3640" "Virginia" "US" 1029 15 0 1014
"3641" "Virginia" "US" 401 3 0 398
"3642" "Virginia" "US" 10635 150 0 10485
"3643" "Virginia" "US" 589 8 0 581
"3644" "Virginia" "US" 182 3 0 179
"3645" "Virginia" "US" 2958 36 0 2922
"3646" "Virginia" "US" 204 4 0 200
"3647" "Virginia" "US" 2391 28 0 2363
"3648" "Virginia" "US" 756 8 0 748
"3649" "Virginia" "US" 763 25 0 738
"3650" "Virginia" "US" 172 1 0 171
"3651" "Virginia" "US" 1047 37 0 1010
"3652" "Virginia" "US" 184 11 0 173
"3653" "Virginia" "US" 4109 21 0 4088
"3654" "Virginia" "US" 207 3 0 204
"3655" "Virginia" "US" 424 4 0 420
"3656" "Virginia" "US" 4255 56 0 4199
"3657" "Virginia" "US" 6783 93 0 6690
"3658" "Virginia" "US" 357 31 0 326
"3659" "Virginia" "US" 296 9 0 287
"3660" "Virginia" "US" 97 0 0 97
"3661" "Virginia" "US" 677 24 0 653
"3662" "Virginia" "US" 666 7 0 659
"3663" "Virginia" "US" 636 33 0 603
"3664" "Virginia" "US" 517 28 0 489
"3665" "Virginia" "US" 1152 31 0 1121
"3666" "Virginia" "US" 1907 25 0 1882
"3667" "Virginia" "US" 198 2 0 196
"3668" "Virginia" "US" 3339 71 0 3268
"3669" "Virginia" "US" 515 6 0 509
"3670" "Virginia" "US" 902 16 0 886
"3671" "Virginia" "US" 1523 7 0 1516
"3672" "Virginia" "US" 19404 235 0 19169
"3673" "Virginia" "US" 816 16 0 800
"3674" "Virginia" "US" 1233 6 0 1227
"3675" "Virginia" "US" 107 2 0 105
"3676" "Virginia" "US" 485 6 0 479
"3677" "Virginia" "US" 7050 82 0 6968
"3678" "Virginia" "US" 3203 35 0 3168
"3679" "Virginia" "US" 4314 78 0 4236
"3680" "Virginia" "US" 323 2 0 321
"3681" "Virginia" "US" 2556 36 0 2520
"3682" "Virginia" "US" 932 9 0 923
"3683" "Virginia" "US" 933 23 0 910
"3684" "Virginia" "US" 875 17 0 858
"3685" "Virginia" "US" 1514 63 0 1451
"3686" "Virginia" "US" 1170 35 0 1135
"3687" "Virginia" "US" 1018 40 0 978
"3688" "Virginia" "US" 3394 58 0 3336
"3689" "Virginia" "US" 3615 22 0 3593
"3690" "Virginia" "US" 1088 13 0 1075
"3691" "Virginia" "US" 2916 80 0 2836
"3692" "Virginia" "US" 187 5 0 182
"3693" "Virginia" "US" 675 13 0 662
"3694" "Virginia" "US" 1198 8 0 1190
"3695" "Virginia" "US" 0 0 0 0
"3696" "Virginia" "US" 11778 119 0 11659
"3697" "Virginia" "US" 947 27 0 920
"3698" "Virginia" "US" 2016 34 0 1982
"3699" "Virginia" "US" 724 7 0 717
"3700" "Virginia" "US" 488 8 0 480
"3701" "Virginia" "US" 308 8 0 300
"3702" "Virginia" "US" 1160 5 0 1155
"3703" "Virginia" "US" 1347 50 0 1297
"3704" "Virginia" "US" 820 9 0 811
"3705" "Virginia" "US" 992 9 0 983
"3706" "Washington" "US" 1391 12 0 1379
"3707" "Washington" "US" 742 13 0 729
"3708" "Washington" "US" 8618 147 0 8471
"3709" "Washington" "US" 2534 24 0 2510
"3710" "Washington" "US" 518 4 0 514
"3711" "Washington" "US" 9659 128 0 9531
"3712" "Washington" "US" 51 3 0 48
"3713" "Washington" "US" 1566 14 0 1552
"3714" "Washington" "US" 1398 12 0 1386
"3715" "Washington" "US" 110 1 0 109
"3716" "Washington" "US" 6813 75 0 6738
"3717" "Washington" "US" 60 0 0 60
"3718" "Washington" "US" 4339 40 0 4299
"3719" "Washington" "US" 1181 20 0 1161
"3720" "Washington" "US" 698 18 0 680
"3721" "Washington" "US" 176 1 0 175
"3722" "Washington" "US" 47435 914 0 46521
"3723" "Washington" "US" 2753 31 0 2722
"3724" "Washington" "US" 1214 23 0 1191
"3725" "Washington" "US" 293 3 0 290
"3726" "Washington" "US" 1393 18 0 1375
"3727" "Washington" "US" 184 4 0 180
"3728" "Washington" "US" 986 13 0 973
"3729" "Washington" "US" 1258 13 0 1245
"3730" "Washington" "US" 270 3 0 267
"3731" "Washington" "US" 285 3 0 282
"3732" "Washington" "US" 18533 292 0 18241
"3733" "Washington" "US" 63 0 0 63
"3734" "Washington" "US" 2214 31 0 2183
"3735" "Washington" "US" 119 1 0 118
"3736" "Washington" "US" 15736 304 0 15432
"3737" "Washington" "US" 18433 271 0 18162
"3738" "Washington" "US" 792 10 0 782
"3739" "Washington" "US" 3236 53 0 3183
"3740" "Washington" "US" 658 3 0 655
"3741" "Washington" "US" 38 0 0 38
"3742" "Washington" "US" 2395 30 0 2365
"3743" "Washington" "US" 2641 56 0 2585
"3744" "Washington" "US" 2449 24 0 2425
"3745" "Washington" "US" 14215 313 0 13902
"3746" "West Virginia" "US" 507 5 0 502
"3747" "West Virginia" "US" 3847 31 0 3816
"3748" "West Virginia" "US" 715 15 0 700
"3749" "West Virginia" "US" 149 0 0 149
"3750" "West Virginia" "US" 799 13 0 786
"3751" "West Virginia" "US" 3366 62 0 3304
"3752" "West Virginia" "US" 90 0 0 90
"3753" "West Virginia" "US" 149 3 0 146
"3754" "West Virginia" "US" 138 3 0 135
"3755" "West Virginia" "US" 1257 39 0 1218
"3756" "West Virginia" "US" 222 0 0 222
"3757" "West Virginia" "US" 485 9 0 476
"3758" "West Virginia" "US" 659 9 0 650
"3759" "West Virginia" "US" 443 4 0 439
"3760" "West Virginia" "US" 966 7 0 959
"3761" "West Virginia" "US" 388 1 0 387
"3762" "West Virginia" "US" 1682 24 0 1658
"3763" "West Virginia" "US" 779 27 0 752
"3764" "West Virginia" "US" 1584 16 0 1568
"3765" "West Virginia" "US" 6264 155 0 6109
"3766" "West Virginia" "US" 278 3 0 275
"3767" "West Virginia" "US" 479 5 0 474
"3768" "West Virginia" "US" 1141 53 0 1088
"3769" "West Virginia" "US" 1057 8 0 1049
"3770" "West Virginia" "US" 1508 32 0 1476
"3771" "West Virginia" "US" 649 8 0 641
"3772" "West Virginia" "US" 677 2 0 675
"3773" "West Virginia" "US" 1495 41 0 1454
"3774" "West Virginia" "US" 1568 29 0 1539
"3775" "West Virginia" "US" 1040 17 0 1023
"3776" "West Virginia" "US" 3626 7 0 3619
"3777" "West Virginia" "US" 414 10 0 404
"3778" "West Virginia" "US" 342 2 0 340
"3779" "West Virginia" "US" 412 6 0 406
"3780" "West Virginia" "US" 1791 20 0 1771
"3781" "West Virginia" "US" 130 1 0 129
"3782" "West Virginia" "US" 123 4 0 119
"3783" "West Virginia" "US" 270 2 0 268
"3784" "West Virginia" "US" 823 15 0 808
"3785" "West Virginia" "US" 2237 34 0 2203
"3786" "West Virginia" "US" 1781 17 0 1764
"3787" "West Virginia" "US" 785 2 0 783
"3788" "West Virginia" "US" 209 4 0 205
"3789" "West Virginia" "US" 218 3 0 215
"3790" "West Virginia" "US" 297 10 0 287
"3791" "West Virginia" "US" 425 9 0 416
"3792" "West Virginia" "US" 190 0 0 190
"3793" "West Virginia" "US" 182 2 0 180
"3794" "West Virginia" "US" 0 0 0 0
"3795" "West Virginia" "US" 567 4 0 563
"3796" "West Virginia" "US" 1177 16 0 1161
"3797" "West Virginia" "US" 80 0 0 80
"3798" "West Virginia" "US" 473 14 0 459
"3799" "West Virginia" "US" 134 1 0 133
"3800" "West Virginia" "US" 3066 23 0 3043
"3801" "West Virginia" "US" 864 11 0 853
"3802" "Wisconsin" "US" 1208 11 0 1197
"3803" "Wisconsin" "US" 826 10 0 816
"3804" "Wisconsin" "US" 3920 47 0 3873
"3805" "Wisconsin" "US" 766 16 0 750
"3806" "Wisconsin" "US" 24457 158 0 24299
"3807" "Wisconsin" "US" 879 5 0 874
"3808" "Wisconsin" "US" 926 15 0 911
"3809" "Wisconsin" "US" 4468 29 0 4439
"3810" "Wisconsin" "US" 5265 57 0 5208
"3811" "Wisconsin" "US" 2540 47 0 2493
"3812" "Wisconsin" "US" 3877 14 0 3863
"3813" "Wisconsin" "US" 1425 9 0 1416
"3814" "Wisconsin" "US" 30001 107 0 29894
"3815" "Wisconsin" "US" 9484 88 0 9396
"3816" "Wisconsin" "US" 1802 12 0 1790
"3817" "Wisconsin" "US" 2530 12 0 2518
"3818" "Wisconsin" "US" 3142 15 0 3127
"3819" "Wisconsin" "US" 8318 70 0 8248
"3820" "Wisconsin" "US" 378 12 0 366
"3821" "Wisconsin" "US" 9638 60 0 9578
"3822" "Wisconsin" "US" 804 21 0 783
"3823" "Wisconsin" "US" 3967 67 0 3900
"3824" "Wisconsin" "US" 1900 6 0 1894
"3825" "Wisconsin" "US" 1513 9 0 1504
"3826" "Wisconsin" "US" 1414 6 0 1408
"3827" "Wisconsin" "US" 443 15 0 428
"3828" "Wisconsin" "US" 1980 5 0 1975
"3829" "Wisconsin" "US" 6152 43 0 6109
"3830" "Wisconsin" "US" 2065 7 0 2058
"3831" "Wisconsin" "US" 11232 165 0 11067
"3832" "Wisconsin" "US" 1826 21 0 1805
"3833" "Wisconsin" "US" 9017 40 0 8977
"3834" "Wisconsin" "US" 1194 4 0 1190
"3835" "Wisconsin" "US" 1691 37 0 1654
"3836" "Wisconsin" "US" 2184 49 0 2135
"3837" "Wisconsin" "US" 5935 42 0 5893
"3838" "Wisconsin" "US" 11202 153 0 11049
"3839" "Wisconsin" "US" 3392 35 0 3357
"3840" "Wisconsin" "US" 1207 15 0 1192
"3841" "Wisconsin" "US" 594 8 0 586
"3842" "Wisconsin" "US" 77931 789 0 77142
"3843" "Wisconsin" "US" 2880 15 0 2865
"3844" "Wisconsin" "US" 3526 36 0 3490
"3845" "Wisconsin" "US" 2542 41 0 2501
"3846" "Wisconsin" "US" 15303 136 0 15167
"3847" "Wisconsin" "US" 5762 44 0 5718
"3848" "Wisconsin" "US" 524 2 0 522
"3849" "Wisconsin" "US" 2829 23 0 2806
"3850" "Wisconsin" "US" 2441 18 0 2423
"3851" "Wisconsin" "US" 5176 44 0 5132
"3852" "Wisconsin" "US" 844 4 0 840
"3853" "Wisconsin" "US" 16400 203 0 16197
"3854" "Wisconsin" "US" 953 13 0 940
"3855" "Wisconsin" "US" 10590 101 0 10489
"3856" "Wisconsin" "US" 985 9 0 976
"3857" "Wisconsin" "US" 3939 19 0 3920
"3858" "Wisconsin" "US" 980 8 0 972
"3859" "Wisconsin" "US" 4023 55 0 3968
"3860" "Wisconsin" "US" 9960 68 0 9892
"3861" "Wisconsin" "US" 4969 22 0 4947
"3862" "Wisconsin" "US" 1454 15 0 1439
"3863" "Wisconsin" "US" 2653 22 0 2631
"3864" "Wisconsin" "US" 0 0 0 0
"3865" "Wisconsin" "US" 1273 15 0 1258
"3866" "Wisconsin" "US" 1386 13 0 1373
"3867" "Wisconsin" "US" 7658 59 0 7599
"3868" "Wisconsin" "US" 835 6 0 829
"3869" "Wisconsin" "US" 10774 83 0 10691
"3870" "Wisconsin" "US" 30546 244 0 30302
"3871" "Wisconsin" "US" 4332 122 0 4210
"3872" "Wisconsin" "US" 1895 11 0 1884
"3873" "Wisconsin" "US" 15193 131 0 15062
"3874" "Wisconsin" "US" 4949 39 0 4910
"3875" "Wyoming" "US" 3120 9 0 3111
"3876" "Wyoming" "US" 557 13 0 544
"3877" "Wyoming" "US" 3262 17 0 3245
"3878" "Wyoming" "US" 772 9 0 763
"3879" "Wyoming" "US" 669 7 0 662
"3880" "Wyoming" "US" 327 6 0 321
"3881" "Wyoming" "US" 3549 38 0 3511
"3882" "Wyoming" "US" 825 9 0 816
"3883" "Wyoming" "US" 169 1 0 168
"3884" "Wyoming" "US" 374 5 0 369
"3885" "Wyoming" "US" 5763 28 0 5735
"3886" "Wyoming" "US" 700 6 0 694
"3887" "Wyoming" "US" 5456 55 0 5401
"3888" "Wyoming" "US" 127 0 0 127
"3889" "Wyoming" "US" 1472 6 0 1466
"3890" "Wyoming" "US" 358 8 0 350
"3891" "Wyoming" "US" 2161 11 0 2150
"3892" "Wyoming" "US" 496 2 0 494
"3893" "Wyoming" "US" 2112 10 0 2102
"3894" "Wyoming" "US" 1785 2 0 1783
"3895" "Wyoming" "US" 1198 5 0 1193
"3896" "Wyoming" "US" 0 9 0 -9
"3897" "Wyoming" "US" 546 8 0 538
"3898" "Wyoming" "US" 420 2 0 418
"3899" "Uganda" "Uganda" 22499 206 9175 13118
"3900" "Cherkasy Oblast" "Ukraine" 26809 231 11027 15551
"3901" "Chernihiv Oblast" "Ukraine" 21263 91 6665 14507
"3902" "Chernivtsi Oblast" "Ukraine" 35152 673 17172 17307
"3903" "Crimea Republic*" "Ukraine" 16838 326 12708 3804
"3904" "Dnipropetrovsk Oblast" "Ukraine" 44080 1029 26813 16238
"3905" "Donetsk Oblast" "Ukraine" 25547 505 15623 9419
"3906" "Ivano-Frankivsk Oblast" "Ukraine" 39373 691 14854 23828
"3907" "Kharkiv Oblast" "Ukraine" 59285 803 38354 20128
"3908" "Kherson Oblast" "Ukraine" 11915 233 5951 5731
"3909" "Khmelnytskyi Oblast" "Ukraine" 32286 474 21612 10200
"3910" "Kiev" "Ukraine" 79809 1425 25082 53302
"3911" "Kiev Oblast" "Ukraine" 43219 744 15735 26740
"3912" "Kirovohrad Oblast" "Ukraine" 6254 175 2559 3520
"3913" "Luhansk Oblast" "Ukraine" 7027 186 4963 1878
"3914" "Lviv Oblast" "Ukraine" 49831 1354 33125 15352
"3915" "Mykolaiv Oblast" "Ukraine" 21144 344 9337 11463
"3916" "Odessa Oblast" "Ukraine" 51148 660 14256 36232
"3917" "Poltava Oblast" "Ukraine" 25228 545 15541 9142
"3918" "Rivne Oblast" "Ukraine" 33508 413 26526 6569
"3919" "Sevastopol*" "Ukraine" 4769 140 4286 343
"3920" "Sumy Oblast" "Ukraine" 33181 426 16369 16386
"3921" "Ternopil Oblast" "Ukraine" 29594 397 23592 5605
"3922" "Vinnytsia Oblast" "Ukraine" 18587 313 10550 7724
"3923" "Volyn Oblast" "Ukraine" 26019 454 18757 6808
"3924" "Zakarpattia Oblast" "Ukraine" 24541 554 15299 8688
"3925" "Zaporizhia Oblast" "Ukraine" 36539 337 6556 29646
"3926" "Zhytomyr Oblast" "Ukraine" 31967 531 22263 9173
"3927" "United Arab Emirates" "United Arab Emirates" 176429 592 159132 16705
"3928" "Anguilla" "United Kingdom" 7 0 3 4
"3929" "Bermuda" "United Kingdom" 288 9 216 63
"3930" "British Virgin Islands" "United Kingdom" 72 1 71 0
"3931" "Cayman Islands" "United Kingdom" 288 2 257 29
"3932" "Channel Islands" "United Kingdom" 1645 48 1088 509
"3933" "England" "United Kingdom" 1479097 53570 0 1425527
"3934" "Falkland Islands (Malvinas)" "United Kingdom" 17 0 15 2
"3935" "Gibraltar" "United Kingdom" 1053 5 990 58
"3936" "Isle of Man" "United Kingdom" 370 25 344 1
"3937" "Montserrat" "United Kingdom" 13 1 12 0
"3938" "Northern Ireland" "United Kingdom" 55047 1050 0 53997
"3939" "Scotland" "United Kingdom" 100106 3916 0 96190
"3940" "Turks and Caicos Islands" "United Kingdom" 756 6 740 10
"3941" "Wales" "United Kingdom" 88992 2709 0 86283
"3942" "Uruguay" "Uruguay" 7303 82 5062 2159
"3943" "Uzbekistan" "Uzbekistan" 74053 611 71315 2127
"3944" "Vanuatu" "Vanuatu" 1 0 1 0
"3945" "Venezuela" "Venezuela" 104442 919 99494 4029
"3946" "Vietnam" "Vietnam" 1366 35 1220 111
"3947" "Yemen" "Yemen" 2337 639 1549 149
"3948" "Zambia" "Zambia" 17916 364 17173 379
"3949" "Zimbabwe" "Zimbabwe" 10718 291 8880 1547
